"","InvName2","InvID2","website"
"5801","Sean Ellis","4909519071084544","http://www.seed-db.com/investorgraph/investorview?investorid=4909519071084544"
"5802","Sean Glass","6646855215611904","http://www.seed-db.com/investorgraph/investorview?investorid=6646855215611904"
"5803","Sean Harper","5258617599033344","http://www.seed-db.com/investorgraph/investorview?investorid=5258617599033344"
"5804","Sean Jazayeri","6321159360479232","http://www.seed-db.com/investorgraph/investorview?investorid=6321159360479232"
"5805","Sean Kell","6306426142064640","http://www.seed-db.com/investorgraph/investorview?investorid=6306426142064640"
"5806","Sean Knapp","4946186544873472","http://www.seed-db.com/investorgraph/investorview?investorid=4946186544873472"
"5807","Sean McDade","5762540743163904","http://www.seed-db.com/investorgraph/investorview?investorid=5762540743163904"
"5808","Sean O'Sullivan","5736649610756096","http://www.seed-db.com/investorgraph/investorview?investorid=5736649610756096"
"5809","Sean Parker","5317065963470848","http://www.seed-db.com/investorgraph/investorview?investorid=5317065963470848"
"5810","Sean Percival","6561456740892672","http://www.seed-db.com/investorgraph/investorview?investorid=6561456740892672"
"5811","Sean Spector","6570553649397760","http://www.seed-db.com/investorgraph/investorview?investorid=6570553649397760"
"5812","Searchcamp Accelerator","5734808743313408","http://www.seed-db.com/investorgraph/investorview?investorid=5734808743313408"
"5813","Seattle Angel Conference","4817049184370688","http://www.seed-db.com/investorgraph/investorview?investorid=4817049184370688"
"5814","Seattle Angel Conference","5099214589657088","http://www.seed-db.com/investorgraph/investorview?investorid=5099214589657088"
"5815","Seavest Capital Partners","6502345105997824","http://www.seed-db.com/investorgraph/investorview?investorid=6502345105997824"
"5816","Seaya Ventures","5686421931163648","http://www.seed-db.com/investorgraph/investorview?investorid=5686421931163648"
"5817","Sebastian Picardo","5215474388303872","http://www.seed-db.com/investorgraph/investorview?investorid=5215474388303872"
"5818","Second Avenue Partners","5242162492997632","http://www.seed-db.com/investorgraph/investorview?investorid=5242162492997632"
"5819","Second Time Around","5417332067270656","http://www.seed-db.com/investorgraph/investorview?investorid=5417332067270656"
"5820","Section 32","4813413859459072","http://www.seed-db.com/investorgraph/investorview?investorid=4813413859459072"
"5821","Seed Capital","6477376850493440","http://www.seed-db.com/investorgraph/investorview?investorid=6477376850493440"
"5822","Seed Capital Fund","5353652071956480","http://www.seed-db.com/investorgraph/investorview?investorid=5353652071956480"
"5823","Seed Equity Ventures","4504187660402688","http://www.seed-db.com/investorgraph/investorview?investorid=4504187660402688"
"5824","Seed Hatchery","5170759919992832","http://www.seed-db.com/investorgraph/investorview?investorid=5170759919992832"
"5825","Seed and Early Stage Fund","5646076266676224","http://www.seed-db.com/investorgraph/investorview?investorid=5646076266676224"
"5826","SeedIL Investment Club","4676887448125440","http://www.seed-db.com/investorgraph/investorview?investorid=4676887448125440"
"5827","SeedInvest","4730282938728448","http://www.seed-db.com/investorgraph/investorview?investorid=4730282938728448"
"5828","SeedRocket","4731055747629056","http://www.seed-db.com/investorgraph/investorview?investorid=4731055747629056"
"5829","SeedSumo","6284670509514752","http://www.seed-db.com/investorgraph/investorview?investorid=6284670509514752"
"5830","Seedcamp","5813051710242816","http://www.seed-db.com/investorgraph/investorview?investorid=5813051710242816"
"5831","Seedrs","4881627117256704","http://www.seed-db.com/investorgraph/investorview?investorid=4881627117256704"
"5832","Seedstartup","5963361871200256","http://www.seed-db.com/investorgraph/investorview?investorid=5963361871200256"
"5833","Seeqnce","4706469547081728","http://www.seed-db.com/investorgraph/investorview?investorid=4706469547081728"
"5834","Select Venture Partners","6199757311574016","http://www.seed-db.com/investorgraph/investorview?investorid=6199757311574016"
"5835","Seluk Sara","4968231227883520","http://www.seed-db.com/investorgraph/investorview?investorid=4968231227883520"
"5836","Semil Shah","5924050845040640","http://www.seed-db.com/investorgraph/investorview?investorid=5924050845040640"
"5837","Semyon Dukach","5956584953872384","http://www.seed-db.com/investorgraph/investorview?investorid=5956584953872384"
"5838","Senator Investment Group","4948078851260416","http://www.seed-db.com/investorgraph/investorview?investorid=4948078851260416"
"5839","Sequel Fund","5754163329761280","http://www.seed-db.com/investorgraph/investorview?investorid=5754163329761280"
"5840","Sequoia Capital","5955952419274752","http://www.seed-db.com/investorgraph/investorview?investorid=5955952419274752"
"5841","Seraph Group","5561392291643392","http://www.seed-db.com/investorgraph/investorview?investorid=5561392291643392"
"5842","Seraph Group","5682445630308352","http://www.seed-db.com/investorgraph/investorview?investorid=5682445630308352"
"5843","Serena Williams","4746606788214784","http://www.seed-db.com/investorgraph/investorview?investorid=4746606788214784"
"5844","Serge Alleyne","6601292965216256","http://www.seed-db.com/investorgraph/investorview?investorid=6601292965216256"
"5845","Serge Kassardjian","4884409668861952","http://www.seed-db.com/investorgraph/investorview?investorid=4884409668861952"
"5846","Sergey Gribov","5922569349758976","http://www.seed-db.com/investorgraph/investorview?investorid=5922569349758976"
"5847","Sergio Balcells","4843070776410112","http://www.seed-db.com/investorgraph/investorview?investorid=4843070776410112"
"5848","Sergio CortŽs","5638741351727104","http://www.seed-db.com/investorgraph/investorview?investorid=5638741351727104"
"5849","Sergio CortŽs","6522130707513344","http://www.seed-db.com/investorgraph/investorview?investorid=6522130707513344"
"5850","Serious Change","5335654267355136","http://www.seed-db.com/investorgraph/investorview?investorid=5335654267355136"
"5851","Serra Ventures","6730969704824832","http://www.seed-db.com/investorgraph/investorview?investorid=6730969704824832"
"5852","Service Provider Capital","4625012216561664","http://www.seed-db.com/investorgraph/investorview?investorid=4625012216561664"
"5853","Sesame Workshop","5661288453636096","http://www.seed-db.com/investorgraph/investorview?investorid=5661288453636096"
"5854","Seth Berman","4586251239817216","http://www.seed-db.com/investorgraph/investorview?investorid=4586251239817216"
"5855","Seth Demsey","6738641489494016","http://www.seed-db.com/investorgraph/investorview?investorid=6738641489494016"
"5856","Seth Goldstein","5236491034820608","http://www.seed-db.com/investorgraph/investorview?investorid=5236491034820608"
"5857","Seth Harris","5642101291220992","http://www.seed-db.com/investorgraph/investorview?investorid=5642101291220992"
"5858","Seth Levine","5116036474994688","http://www.seed-db.com/investorgraph/investorview?investorid=5116036474994688"
"5859","Seth Miller","5410578377998336","http://www.seed-db.com/investorgraph/investorview?investorid=5410578377998336"
"5860","Seven Peaks Ventures","5123229349838848","http://www.seed-db.com/investorgraph/investorview?investorid=5123229349838848"
"5861","Seven Peaks Ventures","5693721949503488","http://www.seed-db.com/investorgraph/investorview?investorid=5693721949503488"
"5862","Seven Seas Venture Partners","4822315497947136","http://www.seed-db.com/investorgraph/investorview?investorid=4822315497947136"
"5863","SevenVentures","4881756935159808","http://www.seed-db.com/investorgraph/investorview?investorid=4881756935159808"
"5864","Shah Capital Partners","5749918526341120","http://www.seed-db.com/investorgraph/investorview?investorid=5749918526341120"
"5865","Shahram Tafazoli","5759108061855744","http://www.seed-db.com/investorgraph/investorview?investorid=5759108061855744"
"5866","Shailesh Rao","5059847619870720","http://www.seed-db.com/investorgraph/investorview?investorid=5059847619870720"
"5867","Shailesh Rao","5713178805665792","http://www.seed-db.com/investorgraph/investorview?investorid=5713178805665792"
"5868","Shaked Ventures","5651694956314624","http://www.seed-db.com/investorgraph/investorview?investorid=5651694956314624"
"5869","Shaker Sadasivam","5122446554300416","http://www.seed-db.com/investorgraph/investorview?investorid=5122446554300416"
"5870","Shamrock Holdings","5727237726797824","http://www.seed-db.com/investorgraph/investorview?investorid=5727237726797824"
"5871","Shamrock Ventures","5637686853369856","http://www.seed-db.com/investorgraph/investorview?investorid=5637686853369856"
"5872","Shan Mehta","5950810131267584","http://www.seed-db.com/investorgraph/investorview?investorid=5950810131267584"
"5873","Shana Fisher","5887881717481472","http://www.seed-db.com/investorgraph/investorview?investorid=5887881717481472"
"5874","Shana Fisher","6233439078449152","http://www.seed-db.com/investorgraph/investorview?investorid=6233439078449152"
"5875","Shane Battier","5155734346006528","http://www.seed-db.com/investorgraph/investorview?investorid=5155734346006528"
"5876","Shane Battier","5456441007669248","http://www.seed-db.com/investorgraph/investorview?investorid=5456441007669248"
"5877","Shane Naughton","4928461583941632","http://www.seed-db.com/investorgraph/investorview?investorid=4928461583941632"
"5878","Sharif El-Badawi","5042077297541120","http://www.seed-db.com/investorgraph/investorview?investorid=5042077297541120"
"5879","Shasta Ventures","5910789328207872","http://www.seed-db.com/investorgraph/investorview?investorid=5910789328207872"
"5880","Shaun Maguire","6199192573706240","http://www.seed-db.com/investorgraph/investorview?investorid=6199192573706240"
"5881","Shawn Bercuson","6644218642563072","http://www.seed-db.com/investorgraph/investorview?investorid=6644218642563072"
"5882","Shawn Bruins","5104382269980672","http://www.seed-db.com/investorgraph/investorview?investorid=5104382269980672"
"5883","Shawn Budde","5696116142112768","http://www.seed-db.com/investorgraph/investorview?investorid=5696116142112768"
"5884","Shawn Byers","5975692189630464","http://www.seed-db.com/investorgraph/investorview?investorid=5975692189630464"
"5885","Shawn V. Gruver","6207364600430592","http://www.seed-db.com/investorgraph/investorview?investorid=6207364600430592"
"5886","Shawn V. Gruver","6211399944503296","http://www.seed-db.com/investorgraph/investorview?investorid=6211399944503296"
"5887","Shea Ventures","6326335735595008","http://www.seed-db.com/investorgraph/investorview?investorid=6326335735595008"
"5888","Sheel Mohnot","5745960026112000","http://www.seed-db.com/investorgraph/investorview?investorid=5745960026112000"
"5889","Sheel Tyle","5575590753075200","http://www.seed-db.com/investorgraph/investorview?investorid=5575590753075200"
"5890","Shelli Trung","5265723358183424","http://www.seed-db.com/investorgraph/investorview?investorid=5265723358183424"
"5891","Shen Tong","5145463854465024","http://www.seed-db.com/investorgraph/investorview?investorid=5145463854465024"
"5892","Shenzhen Capital Group","5103075010281472","http://www.seed-db.com/investorgraph/investorview?investorid=5103075010281472"
"5893","Shenzhen Valley Ventures","5719963713142784","http://www.seed-db.com/investorgraph/investorview?investorid=5719963713142784"
"5894","Shep Maher","4847969392132096","http://www.seed-db.com/investorgraph/investorview?investorid=4847969392132096"
"5895","Shereen Shermak","5845253764415488","http://www.seed-db.com/investorgraph/investorview?investorid=5845253764415488"
"5896","Sherpa Capital","5566882706882560","http://www.seed-db.com/investorgraph/investorview?investorid=5566882706882560"
"5897","SherpaShare","4602201431343104","http://www.seed-db.com/investorgraph/investorview?investorid=4602201431343104"
"5898","SherpaShare","6302539318296576","http://www.seed-db.com/investorgraph/investorview?investorid=6302539318296576"
"5899","SherpaVentures","5651202847014912","http://www.seed-db.com/investorgraph/investorview?investorid=5651202847014912"
"5900","Sherpalo Ventures","6033232839573504","http://www.seed-db.com/investorgraph/investorview?investorid=6033232839573504"
"5901","Sherry Coutu","6030783093407744","http://www.seed-db.com/investorgraph/investorview?investorid=6030783093407744"
"5902","Shervin Pishevar","6555904988151808","http://www.seed-db.com/investorgraph/investorview?investorid=6555904988151808"
"5903","Sheryl Schultz","5599246795407360","http://www.seed-db.com/investorgraph/investorview?investorid=5599246795407360"
